31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'TaharezLook/Tree' using base type 'CEGUI/Tree', window renderer 'Falagard/Tree' Look'N'Feel 'TaharezLook/Tree' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Started creation of Scheme from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI GUIScheme name: OgreTray
31/01/2014 13:57:44 (Std) 	Started creation of Imageset from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI Imageset name: OgreTrayImages
31/01/2014 13:57:44 (Std) 	---- Source texture file: OgreTrayImages.png in resource group: (Default)
31/01/2014 13:57:44 (Std) 	Started creation of Font from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI font name: DejaVuSans-10
31/01/2014 13:57:44 (Std) 	----       Font type: FreeType
31/01/2014 13:57:44 (Std) 	----     Source file: DejaVuSans.ttf in resource group: (Default)
31/01/2014 13:57:44 (Std) 	---- Real point size: 10
31/01/2014 13:57:44 (Std) 	---- Returning existing instance of Font named 'DejaVuSans-10'.
31/01/2014 13:57:44 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
31/01/2014 13:57:44 (Std) 	===== Look and feel parsing completed =====
31/01/2014 13:57:44 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'OgreTray/PushButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'OgreTray/Titlebar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'OgreTray/FrameWindow' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/TitlebarSubView' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'OgreTray/TitlebarSubView' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/FrameWindowSubView' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'OgreTray/FrameWindowSubView' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Thumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'OgreTray/Thumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/VerticalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/HorizontalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/StaticText' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Title' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/MiniTray' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/CaptionedStaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/CaptionedStaticText' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'OgreTray/ProgressBar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'OgreTray/Editbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'OgreTray/MultiLineEditbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Combobox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/DropDownMenu' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/DropDownMenu' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Group' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Group' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/Checkbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/RadioButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Slider' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'OgreTray/Slider' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'OgreTray/StaticImage' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/AltStaticImage' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/AltStaticImage' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Tooltip' using base type 'CEGUI/Tooltip', window renderer 'Falagard/Tooltip' Look'N'Feel 'OgreTray/Tooltip' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ItemListbox' using base type 'CEGUI/ItemListbox', window renderer 'Falagard/ItemListbox' Look'N'Feel 'OgreTray/ItemListbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListboxItem' using base type 'CEGUI/ItemEntry', window renderer 'Falagard/ItemEntry' Look'N'Feel 'OgreTray/ListboxItem' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Spinner' using base type 'CEGUI/Spinner', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Spinner' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ScrollablePane' using base type 'CEGUI/ScrollablePane', window renderer 'Falagard/ScrollablePane' Look'N'Feel 'OgreTray/ScrollablePane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeaderSegment' using base type 'CEGUI/ListHeaderSegment', window renderer 'Falagard/ListHeaderSegment' Look'N'Feel 'OgreTray/ListHeaderSegment' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeader' using base type 'CEGUI/ListHeader', window renderer 'Falagard/ListHeader' Look'N'Feel 'OgreTray/ListHeader' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/MultiColumnList' using base type 'CEGUI/MultiColumnList', window renderer 'Falagard/MultiColumnList' Look'N'Feel 'OgreTray/MultiColumnList' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/MenuItem' using base type 'CEGUI/MenuItem', window renderer 'Falagard/MenuItem' Look'N'Feel 'OgreTray/MenuItem' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/Menubar' using base type 'CEGUI/Menubar', window renderer 'Falagard/Menubar' Look'N'Feel 'OgreTray/Menubar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/PopupMenu' using base type 'CEGUI/PopupMenu', window renderer 'Falagard/PopupMenu' Look'N'Feel 'OgreTray/PopupMenu' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabButton' using base type 'CEGUI/TabButton', window renderer 'Falagard/TabButton' Look'N'Feel 'OgreTray/TabButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabButtonPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabButtonPane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabContentPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabContentPane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabControl' using base type 'CEGUI/TabControl', window renderer 'Falagard/TabControl' Look'N'Feel 'OgreTray/TabControl' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'OgreTray/BG' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/BGTest' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Started creation of Scheme from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI GUIScheme name: VanillaSkin
31/01/2014 13:57:44 (Std) 	Started creation of Imageset from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI Imageset name: Vanilla-Images
31/01/2014 13:57:44 (Std) 	---- Source texture file: vanilla.tga in resource group: (Default)
31/01/2014 13:57:44 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
31/01/2014 13:57:44 (Std) 	===== Look and feel parsing completed =====
31/01/2014 13:57:44 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'Vanilla/Titlebar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/Button' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'Vanilla/FrameWindow' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'Vanilla/Editbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/VerticalScrollbarThumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/VerticalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/HorizontalScrollbarThumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/HorizontalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'Vanilla/StaticImage' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'Vanilla/StaticText' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/Listbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'Vanilla/MultiLineEditbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/ComboDropList' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'Vanilla/Combobox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'Vanilla/ProgressBar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'Vanilla/Checkbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'Vanilla/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'Vanilla/RadioButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Started creation of Scheme from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI GUIScheme name: WindowsLookSkin
31/01/2014 13:57:44 (Std) 	Started creation of Imageset from XML specification:
31/01/2014 13:57:44 (Std) 	---- CEGUI Imageset name: WindowsLook
31/01/2014 13:57:44 (Std) 	---- Source texture file: WindowsLook.tga in resource group: (Default)
31/01/2014 13:57:44 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
31/01/2014 13:57:44 (Std) 	===== Look and feel parsing completed =====
31/01/2014 13:57:44 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/Button' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'WindowsLook/Checkbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/IconButton' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/IconButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'WindowsLook/RadioButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'WindowsLook/FrameWindow' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'WindowsLook/Titlebar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/SystemButton' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/SystemButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'WindowsLook/Editbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'WindowsLook/MultiLineEditbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Menubar' using base type 'CEGUI/Menubar', window renderer 'Falagard/Menubar' Look'N'Feel 'WindowsLook/Menubar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/PopupMenu' using base type 'CEGUI/PopupMenu', window renderer 'Falagard/PopupMenu' Look'N'Feel 'WindowsLook/PopupMenu' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/MenuItem' using base type 'CEGUI/MenuItem', window renderer 'Falagard/MenuItem' Look'N'Feel 'WindowsLook/MenuItem' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'WindowsLook/ProgressBar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'WindowsLook/VerticalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'WindowsLook/HorizontalScrollbar' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/VerticalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/VerticalScrollbarThumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/HorizontalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/HorizontalScrollbarThumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/TabButton' using base type 'CEGUI/TabButton', window renderer 'Falagard/TabButton' Look'N'Feel 'WindowsLook/TabButton' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/TabControl' using base type 'CEGUI/TabControl', window renderer 'Falagard/TabControl' Look'N'Feel 'WindowsLook/TabControl' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/TabContentPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'WindowsLook/TabContentPane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/TabButtonPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'WindowsLook/TabButtonPane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'WindowsLook/ComboDropList' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'WindowsLook/Combobox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'WindowsLook/Listbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ListHeader' using base type 'CEGUI/ListHeader', window renderer 'Falagard/ListHeader' Look'N'Feel 'WindowsLook/ListHeader' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ListHeaderSegment' using base type 'CEGUI/ListHeaderSegment', window renderer 'Falagard/ListHeaderSegment' Look'N'Feel 'WindowsLook/ListHeaderSegment' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/MultiColumnList' using base type 'CEGUI/MultiColumnList', window renderer 'Falagard/MultiColumnList' Look'N'Feel 'WindowsLook/MultiColumnList' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Slider' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'WindowsLook/Slider' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/SliderThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'WindowsLook/SliderThumb' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ScrollablePane' using base type 'CEGUI/ScrollablePane', window renderer 'Falagard/ScrollablePane' Look'N'Feel 'WindowsLook/ScrollablePane' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Spinner' using base type 'CEGUI/Spinner', window renderer 'Falagard/Default' Look'N'Feel 'WindowsLook/Spinner' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Tooltip' using base type 'CEGUI/Tooltip', window renderer 'Falagard/Tooltip' Look'N'Feel 'WindowsLook/Tooltip' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/Static' using base type 'DefaultWindow', window renderer 'Falagard/Static' Look'N'Feel 'WindowsLook/Static' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'WindowsLook/StaticImage' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'WindowsLook/StaticText' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ItemListbox' using base type 'CEGUI/ItemListbox', window renderer 'Falagard/ItemListbox' Look'N'Feel 'WindowsLook/ItemListbox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/ListboxItem' using base type 'CEGUI/ItemEntry', window renderer 'Falagard/ItemEntry' Look'N'Feel 'WindowsLook/ListboxItem' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Creating falagard mapping for type 'WindowsLook/GroupBox' using base type 'CEGUI/GroupBox', window renderer 'Falagard/Default' Look'N'Feel 'WindowsLook/GroupBox' and RenderEffect ''. (0027D6CC)
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'DejaVuSans-10_auto_glyph_images_ ' with texture only.
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'RTT_0' with texture only.
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'RTT_1' with texture only.
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'RTT_2' with texture only.
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'RTT_3' with texture only.
31/01/2014 13:57:44 (Std) 	Attempting to create Imageset 'DejaVuSans-10_auto_glyph_images_ ' with texture only.
31/01/2014 13:57:44 (Std) 	Display resize: w=1024 h=768
31/01/2014 13:58:17 (Std) 	Attempting to create Imageset 'RTT_0' with texture only.
31/01/2014 13:58:17 (Std) 	---- Returning existing instance of Imageset named 'RTT_0'.
31/01/2014 13:58:17 (Std) 	Attempting to create Imageset 'RTT_1' with texture only.
31/01/2014 13:58:17 (Std) 	---- Returning existing instance of Imageset named 'RTT_1'.
31/01/2014 13:58:17 (Std) 	Attempting to create Imageset 'RTT_2' with texture only.
31/01/2014 13:58:17 (Std) 	---- Returning existing instance of Imageset named 'RTT_2'.
31/01/2014 13:58:17 (Std) 	Attempting to create Imageset 'RTT_3' with texture only.
31/01/2014 13:58:17 (Std) 	---- Returning existing instance of Imageset named 'RTT_3'.
31/01/2014 13:58:19 (Std) 	---- Begining CEGUI System destruction ----
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Tree' windows removed. (00ABA4C0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Tree' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Thumb' windows removed. (00ABA178)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Thumb' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Slider' windows removed. (00AB9ED8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Slider' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Editbox' windows removed. (00AB95A8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Editbox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Listbox' windows removed. (00AB97A0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Listbox' windows.
